time,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_12,gd_13,gd_14,gd_15,gd_16,gd_17,gd_18,gd_19,gd_2,gd_20,gd_21,gd_22,gd_23,gd_24,gd_25,gd_26,gd_27,gd_28,gd_29,gd_3,gd_30,gd_31,gd_32,gd_33,gd_34,gd_35,gd_36,gd_37,gd_38,gd_39,gd_4,gd_40,gd_41,gd_42,gd_43,gd_44,gd_45,gd_46,gd_47,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_12,slip_increment_13,slip_increment_14,slip_increment_15,slip_increment_16,slip_increment_17,slip_increment_18,slip_increment_19,slip_increment_2,slip_increment_20,slip_increment_21,slip_increment_22,slip_increment_23,slip_increment_24,slip_increment_25,slip_increment_26,slip_increment_27,slip_increment_28,slip_increment_29,slip_increment_3,slip_increment_30,slip_increment_31,slip_increment_32,slip_increment_33,slip_increment_34,slip_increment_35,slip_increment_36,slip_increment_37,slip_increment_38,slip_increment_39,slip_increment_4,slip_increment_40,slip_increment_41,slip_increment_42,slip_increment_43,slip_increment_44,slip_increment_45,slip_increment_46,slip_increment_47,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_12,slip_resistance_13,slip_resistance_14,slip_resistance_15,slip_resistance_16,slip_resistance_17,slip_resistance_18,slip_resistance_19,slip_resistance_2,slip_resistance_20,slip_resistance_21,slip_resistance_22,slip_resistance_23,slip_resistance_24,slip_resistance_25,slip_resistance_26,slip_resistance_27,slip_resistance_28,slip_resistance_29,slip_resistance_3,slip_resistance_30,slip_resistance_31,slip_resistance_32,slip_resistance_33,slip_resistance_34,slip_resistance_35,slip_resistance_36,slip_resistance_37,slip_resistance_38,slip_resistance_39,slip_resistance_4,slip_resistance_40,slip_resistance_41,slip_resistance_42,slip_resistance_43,slip_resistance_44,slip_resistance_45,slip_resistance_46,slip_resistance_47,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,stress_vm,stress_xx,stress_yy,stress_zz,total_twin_volume_fraction
0.00092718749999998,6538565283.4729,7.9040294094149e-05,0.0002747858741002,0.00012227479993968,1.0877295717051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91428277465466,0.54754097068359,-0.38909167847629,5.1095970986736,2.7307999455876,0.91836496220704,-2.6226497883105,1.3838350699131,2.5240648784668,-0.33524137326756,1.7739755674147,-5.1924059375263,1.7587404973771,-0.97339186087299,1.929384331538,-3.2104762772241,1.2542728177127,4.0751615937021,-0.96782969156502,-4.4142737634399,1.8651271856307,2.2754561650056,0.017312841069181,-4.8349302200922,3.1695584196016,-3.1060443280412,1.2049645719056,0.90318784119413,-1.0678869181342,0.78129845300299,0.97937535387645,0.079716380114791,0.78563212853337,-3.3325875946116,-1.2020308468735,-2.9913918431415,5.3029206983154,-1.8657907688545,3.0224660012125,-0.35609011416286,-1.1401706165996,-5.9710463152872,0.93096335061915,-1.8550398381948,-3.4375521985784,2.0238687626446,2.9265292788046,-2.5119649807614,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,460.47270889508,215.95391883374,926.91193418349,-4.8853549249028,805.41603721676,-4.8963005817647,0
0.00092843749999998,6553585254.437,7.9147342388093e-05,0.000275156399887,0.00012244505061154,1.0878478268828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91414235898599,0.54847045352741,-0.38970432746037,5.1093722855452,2.7302938884122,0.91801732826823,-2.6216280532244,1.3833868963111,2.5235017002621,-0.33504357380247,1.7736386084854,-5.1916900759567,1.7591145263937,-0.97278903411657,1.9294838485899,-3.2082268784738,1.2527374970751,4.0742512295422,-0.96747642185642,-4.4141561751542,1.8649109526169,2.2760884948862,0.017126660883613,-4.8365603788867,3.1693844772005,-3.1070570687184,1.2049488617144,0.90267094099768,-1.0668449063765,0.78059704021888,0.97861808992497,0.080641342105335,0.78562042642428,-3.3312204841171,-1.201042997047,-2.9904655775931,5.3024275574044,-1.8641361571442,3.022042581987,-0.35614919119961,-1.1397744662084,-5.9688328126991,0.93041002700812,-1.8544742721283,-3.4374812849777,2.0253634749069,2.9256630116937,-2.5098585445475,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,460.89805512724,215.92781207369,927.78541677828,-4.8967859430196,806.15513213219,-4.9077088469892,0
0.00092968749999998,6568618973.1677,7.925439053877e-05,0.00027552692584812,0.00012261530985663,1.0879660786596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91400227167828,0.54939692538028,-0.39031702497338,5.1091476751287,2.7297879809026,0.9176696048615,-2.6206073806649,1.3829388616517,2.5229384514967,-0.33484670344812,1.7733018913721,-5.1909734398254,1.7594872166069,-0.97218732881548,1.9295828158265,-3.2059784817811,1.2512027458794,4.0733411888345,-0.96712234145453,-4.414038652764,1.864694607045,2.276720006197,0.016939203604519,-4.83818909855,3.1692105175429,-3.1080669410919,1.2049332379988,0.90215314928869,-1.0658043382973,0.77989618914281,0.97786116038923,0.08156618347745,0.78560911863001,-3.3298546702948,-1.2000552754768,-2.9895384367957,5.3019333803267,-1.8624826801594,3.0216187396017,-0.35620913846359,-1.1393777886414,-5.9666186361133,0.92985545821872,-1.8539070545556,-3.4374087919057,2.0268584303995,2.9247966339187,-2.5077525456812,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,461.32330917693,215.90171242457,928.65872759282,-4.9082284175703,806.89404921885,-4.9191284354942,0
0.00093093749999998,6583666426.5074,7.9361438797719e-05,0.00027589745198482,0.0001227855779391,1.0880843270365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91386250966137,0.55032038565203,-0.39092976705048,5.1089232735188,2.7292822212997,0.91732179491997,-2.6195877673479,1.3824909674589,2.5223751338498,-0.33465075954067,1.7729654189099,-5.1902560276095,1.7598585693829,-0.97158674133328,1.9296812308877,-3.2037310880904,1.2496685672044,4.0724314698356,-0.96676744769998,-4.4139211968936,1.8644781523725,2.277350702648,0.016750472994036,-4.8398163758592,3.1690365411481,-3.1090739423998,1.2049176994716,0.90163446796019,-1.0647652082747,0.77919590101399,0.97710456392128,0.082490904300369,0.78559820786349,-3.3284901503785,-1.1990676817442,-2.9886104188016,5.3014381655121,-1.860830335975,3.0211944779955,-0.35626995175875,-1.1389805886657,-5.9644037889862,0.92929964808139,-1.8533381823048,-3.4373347150201,2.0283536290217,2.923930145813,-2.505646980038,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,461.74847106631,215.87561989773,929.53186672158,-4.9196823427797,807.63278857035,-4.9305593417723,0
0.00093218749999998,6598727601.2981,7.9468486991995e-05,0.00027626797829835,0.00012295585461899,1.0882025720144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9137230698093,0.55124083390954,-0.39154254959178,5.1086990865547,2.7287766077669,0.91697390136731,-2.6185692098878,1.3820432152426,2.5218117489633,-0.33445573938756,1.7726291938796,-5.1895378377207,1.7602285862047,-0.97098726804233,1.9297790913908,-3.2014846981348,1.2481349641066,4.0715220706855,-0.9664117379738,-4.4138038079921,1.8642615920852,2.2779805879424,0.016560472892303,-4.8414422076083,3.1688625484473,-3.1100780698676,1.204902244825,0.90111489891542,-1.0637275106728,0.77849617707682,0.97634829915307,0.083415504574809,0.78558769683179,-3.3271269215671,-1.1980802152983,-2.9876815217841,5.3009419112609,-1.8591791223804,3.0207698010332,-0.3563316268243,-1.1385828710685,-5.962188274741,0.92874260050133,-1.8527676524052,-3.4372590498824,2.0298490706226,2.9230635476936,-2.503541843486,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,462.1735408176,215.84953450478,930.40483425884,-4.93114771284,808.37135027999,-4.9420015603566,0
0.00093343749999998,6613802484.3819,7.9575534863097e-05,0.00027663850478993,0.00012312613955272,1.0883208135944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91358394894227,0.55215826987603,-0.39215536836454,5.1084751198136,2.7282711383926,0.91662592711103,-2.6175517047861,1.3815956064972,2.5212482984594,-0.33426164027575,1.7722932190059,-5.1888188685095,1.760597268672,-0.97038890531265,1.929876394941,-3.1992393124572,1.2466019396042,4.0706129894075,-0.96605520970874,-4.4136864863186,1.8640449296943,2.2786096657946,0.016369207210935,-4.8430665906199,3.1686885397798,-3.1110793207144,1.2048868727351,0.90059444406391,-1.0626912398334,0.77779701857674,0.97559236470814,0.084339984223861,0.78557758823458,-3.3257649810262,-1.197092875456,-2.9867517440276,5.3004446157617,-1.857529036899,3.0203447124913,-0.35639415932917,-1.1381846406533,-5.9599720967903,0.928184319448,-1.8521954620808,-3.4371817919719,2.0313447550004,2.922196839856,-2.501437131893,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,462.598518453,215.82345625739,931.27763029861,-4.9426245219661,809.10973444082,-4.9534550857873,0
0.00093468749999998,6628891062.6013,7.9682582588567e-05,0.00027700903146083,0.00012329643291745,1.0884390517775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91344514383116,0.55307269342615,-0.39276821902005,5.1082513785979,2.7277658111969,0.91627787504035,-2.6165352484531,1.3811481427046,2.5206847839285,-0.33406845948007,1.7719574969622,-5.1880991182789,1.760964618495,-0.96979164951139,1.9299731391361,-3.1969949314349,1.2450694966861,4.0697042239166,-0.96569786039229,-4.4135692319552,1.8638281687329,2.279237939917,0.0161766799264,-4.8446895217452,3.168514515404,-3.1120776921699,1.2048715818631,0.90007310531956,-1.0616563900934,0.77709842676437,0.97483675919286,0.08526434308352,0.78556788476544,-3.3244043258978,-1.1961056614114,-2.9858210839239,5.2999462770853,-1.8558800768109,3.0199192160643,-0.35645754487331,-1.1377859022274,-5.9577552585538,0.9276248089588,-1.851621608749,-3.4371029366789,2.0328406819016,2.9213300225759,-2.4993328411341,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,463.02340399479,215.79738516733,932.15025493475,-4.9541127643908,809.84794114565,-4.9649199125968,0
0.00093593749999998,6643993322.7992,7.9789630150877e-05,0.0002773795583123,0.00012346673465705,1.0885572865645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91330665120193,0.55398410458608,-0.39338109708945,5.1080278679287,2.7272606241346,0.91592974801907,-2.6155198372202,1.3807008253355,2.5201212069389,-0.33387619427071,1.7716220303694,-5.1873785852711,1.7613306374934,-0.96919549701111,1.9300693215746,-3.1947515552846,1.2435376383023,4.0687957720279,-0.96533968757429,-4.4134520448146,1.8636113127589,2.2798654140267,0.01598289507551,-4.846310997838,3.1683404754938,-3.1130731814674,1.2048563708576,0.89955088459617,-1.0606229557936,0.77640040289354,0.97408148120633,0.086188580891914,0.78555858911036,-3.3230449532927,-1.1951185722384,-2.9848895399797,5.2994468931979,-1.8542322391723,3.0194933153543,-0.35652177899481,-1.1373866605995,-5.9555377634377,0.92706407313389,-1.8510460900206,-3.4370224793134,2.0343368510208,2.9204630961149,-2.4972289670933,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,463.44819746522,215.77132124651,933.02270826088,-4.965612434311,810.58597048706,-4.9763960353028,0
0.00093718749999998,6659109251.8194,7.989667753668e-05,0.00027775008534557,0.00012363704472081,1.0886755179566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91316846773882,0.55489250353129,-0.39399399800684,5.1078045925362,2.7267555750996,0.91558154888045,-2.6145054673475,1.3802536558499,2.5195575690318,-0.33368484192319,1.7712868217994,-5.1866572676883,1.7616953275916,-0.96860044418187,1.930164939862,-3.1925091840868,1.2420063673651,4.0678876314558,-0.96498068887515,-4.413334924641,1.8633943653481,2.2804920918434,0.015787856745822,-4.8479310157589,3.1681664201491,-3.1140657858649,1.2048412383561,0.89902778380321,-1.0595909312845,0.77570294822172,0.97332652933468,0.087112697278594,0.78554970394784,-3.3216868603033,-1.1941316068993,-2.9839571108083,5.2989464619669,-1.8525855208369,3.0190670138718,-0.3565868571657,-1.1369869205698,-5.9533196148559,0.926502116137,-1.8504689036959,-3.4369404151116,2.035833262003,2.9195960607091,-2.495125505671,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,463.87289888662,215.74526450685,933.89499037045,-4.9771235259632,811.32382255736,-4.9878834484586,0
0.00093843749999998,6674238836.5064,8.0003724744855e-05,0.00027812061256191,0.00012380736307244,1.0887937459548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91303059008848,0.55579789058182,-0.3946069171014,5.1075815568488,2.7262506619313,0.91523328042866,-2.6134921350337,1.3798066356999,2.5189938717249,-0.33349439972603,1.7709518737755,-5.1859351636923,1.7620586908145,-0.96800648739088,1.9302599916149,-3.1902678178027,1.2404756867471,4.0669797998293,-0.9646208619831,-4.4132178710145,1.8631773300981,2.2811179770908,0.015591569071794,-4.8495495723683,3.1679923493947,-3.1150555026526,1.2048261829886,0.8985038048471,-1.0585603109333,0.77500606401027,0.97257190215513,0.088036691755316,0.78554123194839,-3.3203300440019,-1.1931447642488,-2.983023795123,5.2984449811614,-1.8509399184787,3.0186403150322,-0.35665277479532,-1.1365866869242,-5.9511008162337,0.92593894218968,-1.8498900477556,-3.4368567392362,2.0373299144386,2.9187289165838,-2.4930224527849,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,464.29750828131,215.71921496028,934.7671013567,-4.9886460335501,812.06149744863,-4.9993821465895,0
0.00093968749999998,6689382063.706,8.0110771727015e-05,0.00027849113996256,0.00012397768961897,1.0889119705599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91289301486346,0.55670026620159,-0.39521984961903,5.1073587649931,2.7257458824161,0.91488494542793,-2.6124798364339,1.3793597663312,2.5184301165131,-0.33330486499001,1.770617188773,-5.1852122714093,1.7624207292858,-0.96741362300197,1.9303544744716,-3.1880274562938,1.2389455992715,4.0660722746922,-0.964260204669,-4.4131008833647,1.8629602106227,2.2817430734957,0.015394036226889,-4.8511666645228,3.1678182631838,-3.1160423291566,1.2048112033773,0.8979789496245,-1.0575310891363,0.77430975152441,0.97181759823687,0.088960563705745,0.78553317577386,-3.3189745014459,-1.1921580430408,-2.9820895917376,5.2979424484657,-1.8492954286135,3.0182132221424,-0.35671952723006,-1.1361859644274,-5.9488813710184,0.92537455556946,-1.849309520363,-3.4367714467855,2.0388268078623,2.9178616639469,-2.4909198043789,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,464.72202567165,215.69317261872,935.63904131271,-5.0001799513118,812.79899525273,-5.0108921242518,0
0.00094093749999998,6704538920.2653,8.0217818480048e-05,0.00027886166754879,0.00012414802432086,1.0890301917732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.91275573864834,0.55759963099561,-0.39583279072386,5.1071362207847,2.725241234294,0.91453654660121,-2.6114685676675,1.3789130491857,2.5178663048662,-0.3331162350572,1.7702827692234,-5.1844885889368,1.7627814452218,-0.96682184737732,1.9304483860973,-3.1857880993364,1.2374161077191,4.0651650535089,-0.96389871478547,-4.4129839609731,1.8627430105526,2.2823673847868,0.015195262415505,-4.8527822890695,3.1676441614058,-3.1170262627508,1.2047962981406,0.89745322002031,-1.0565032603239,0.7736140120357,0.9710636161399,0.089884312376376,0.78552553807776,-3.3176202296812,-1.1911714419368,-2.9811544995631,5.2974388614797,-1.8476520476205,3.0177857384105,-0.35678710975908,-1.1357847578129,-5.9466612826793,0.92480896061003,-1.8487273198555,-3.4366845327914,2.0403239417572,2.9169943029863,-2.4888175564226,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,465.14645108003,215.66713749406,936.51081033143,-5.0117252734547,813.53631606131,-5.0224133759827,0
0.00094218749999998,6719709393.0327,8.0324865022059e-05,0.00027923219532183,0.0001243183671645,1.0891484095955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9126187580008,0.55849598570747,-0.39644573550869,5.1069139277243,2.7247367152636,0.91418808663006,-2.6104583248331,1.3784664857016,2.5173024382352,-0.33292850731036,1.7699486175135,-5.1837641143454,1.7631408409287,-0.96623115687026,1.9305417241903,-3.1835497466396,1.2358872148203,4.0642581336757,-0.96353639027022,-4.4128671029815,1.8625257335335,2.2829909146987,0.014995251867143,-4.8543964428322,3.1674700438867,-3.1180073008616,1.2047814658946,0.89692661790861,-1.0554768189718,0.77291884681914,0.97030995441987,0.090807936864667,0.78551832150441,-3.3162672257437,-1.1901849595107,-2.9802185175993,5.2969342177288,-1.8460097717658,3.0173578669355,-0.35685551760947,-1.1353830717787,-5.9444405547119,0.92424216169521,-1.8481434447407,-3.4365959922311,2.0418213155502,2.9161268338774,-2.4867157049174,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,465.57078452886,215.6411095981,937.38240850563,-5.0232819942081,814.2734599658,-5.033945896326,0
